0,1,pinxu1,pinxu1
0,1,piratux,pinxu1
0,1,JESUS971,pinxu1
0,1,Don_Gato,pinxu1
0,1,Lilraz,pinxu1
1,2,Matxikoton,pinxu1
0,1,Ander_,pinxu1
0,1,Luyso,pinxu1
0,1,Enfurecido,pinxu1
0,1,powernergia,pinxu1
9,2,powernergia,Enfurecido
9,2,soraxx,Enfurecido
9,2,wildseven23,Enfurecido
1,2,GrammarNazi,pinxu1
0,1,FranJ91,pinxu1
4,2,fpove,Don_Gato
0,1,borrico,pinxu1
0,1,franciscojeda,pinxu1
0,1,zcully,pinxu1
4,2,Maki_,Don_Gato
9,2,Jugulator,Enfurecido
17,2,Galero,borrico
7,2,pinxu1,Ander_
0,1,oscareh,pinxu1
0,1,Neochange,pinxu1
0,1,silencer,pinxu1
0,1,JuntsPelCorralito,pinxu1
7,2,Cosmica,Ander_
0,1,Victor_Martinez,pinxu1
25,2,Libertual,Neochange
25,2,cyrus,Neochange
0,1,ateopracticante,pinxu1
25,2,ateopracticante,Neochange
4,2,HANNIBAL_SMITH,Don_Gato
15,2,HANNIBAL_SMITH,FranJ91
0,1,EfectoGamonal,pinxu1
0,1,Dovlado,pinxu1
0,1,elvaquilla,pinxu1
0,1,Gabriel_Cirera,pinxu1
4,2,Grelostg,Don_Gato
0,1,Septiembre81,pinxu1
0,1,gremin,pinxu1
0,1,Casiopeo,pinxu1
0,1,neotobarra2,pinxu1
40,3,Mustaine,Grelostg
15,2,Mustaine,FranJ91
0,1,Tellagorrii,pinxu1
21,3,Frippertronic,Jugulator
44,2,GoDie,neotobarra2
0,1,palomolinares,pinxu1
1,2,churrumeco,pinxu1
44,2,HANNIBAL_SMITH,neotobarra2
40,3,tryn,Grelostg
44,2,Mark_,neotobarra2
4,2,daniMate,Don_Gato
15,2,daniMate,FranJ91
19,2,aqeloutro,zcully
54,3,RobertNeville,Mark_
0,1,txaka,pinxu1
57,3,zcully,aqeloutro
45,4,Grelostg,Mustaine
