0,1,Yelmo,Yelmo
0,1,DrXavier,Yelmo
2,2,DrXavier,DrXavier
1,2,capitan__nemo,Yelmo
0,1,Sure,Yelmo
3,3,Yelmo,DrXavier
4,3,Yelmo,capitan__nemo
0,1,Kirin,Yelmo
0,1,palomolinares,Yelmo
0,1,Robus,Yelmo
9,2,gustavocarra,palomolinares
7,4,ZombiekE,Yelmo
12,5,Yelmo,ZombiekE
0,1,X_trail,Yelmo
5,2,Cool_Carolina,Sure
0,1,robustiano,Yelmo
1,2,Tgrifell,Yelmo
5,2,Tgrifell,Sure
9,2,Tgrifell,palomolinares
14,2,Tgrifell,X_trail
1,2,Supercinexin,Yelmo
18,3,Sure,Tgrifell
18,3,Bost,Tgrifell
0,1,Gilbebo,Yelmo
0,1,Gispert,Yelmo
0,1,threedog,Yelmo
7,4,capitan__nemo,Yelmo
23,4,Tgrifell,Bost
23,4,Sure,Bost
28,5,Bost,Tgrifell
22,4,Tgrifell,Sure
29,5,Cessu,Sure
24,2,josesoyo,Gilbebo
30,6,Tgrifell,Bost
32,6,Sure,Cessu
32,6,Tgrifell,Cessu
0,1,ailian,Yelmo
33,3,Gilbebo,josesoyo
34,7,Bost,Tgrifell
36,7,diminuta,Tgrifell
25,2,Bost,Gispert
0,1,pollo,Yelmo
32,6,ailian,Cessu
39,8,Tgrifell,Bost
39,8,pollo,Bost
40,8,Tgrifell,diminuta
36,7,roundpixel,Tgrifell
44,9,Bost,Tgrifell
0,1,Tgrifell,Yelmo
0,1,Eri,Yelmo
48,10,Tgrifell,Bost
46,9,diminuta,Tgrifell
43,7,roundpixel,ailian
52,10,Tgrifell,diminuta
53,8,ailian,roundpixel
37,2,michaelknight,ailian
0,1,Bacillus,Yelmo
56,3,ailian,michaelknight
55,9,roundpixel,ailian
58,4,michaelknight,ailian
60,5,ailian,michaelknight
51,11,Bost,Tgrifell
61,6,michaelknight,ailian
25,2,Bacillus,Gispert
21,3,maneu,Supercinexin
62,12,Tgrifell,Bost
5,2,vazana,Sure
37,2,vazana,ailian
49,2,Gispert,Tgrifell
47,8,Gispert,roundpixel
67,3,Sure,vazana
3,3,Bacillus,DrXavier
69,3,Tgrifell,Gispert
50,2,Tgrifell,Eri
37,2,Tgrifell,ailian
64,3,ailian,Bacillus
76,4,Bacillus,ailian
0,1,Yaveaina,Yelmo
67,3,Cool_Carolina,vazana
7,4,rideon1895,Yelmo
80,5,Yelmo,rideon1895
35,7,rideon1895,Sure
36,7,rideon1895,Tgrifell
73,4,Gispert,Tgrifell
76,4,Gispert,ailian
66,13,Bost,Tgrifell
2,2,caatbox,DrXavier
43,7,Cessu,ailian
21,3,Al-Khwarizmi,Supercinexin
5,2,aqeloutro,Sure
37,2,Cessu,ailian
87,3,Bost,caatbox
1,2,LadyStorm,Yelmo
85,5,socang,Gispert
93,3,Yelmo,LadyStorm
94,6,Gispert,socang
0,1,YaExisto,Yelmo
95,4,Kuruñes3.0,Yelmo
98,5,Yelmo,Kuruñes3.0
78,2,quatrox4,Yaveaina
99,6,Kuruñes3.0,Yelmo
95,4,LadyStorm,Yelmo
54,11,diminuta,Tgrifell
81,6,Kuruñes3.0,Yelmo
103,12,Tgrifell,diminuta
90,3,Sure,aqeloutro
105,13,diminuta,Tgrifell
88,8,Tgrifell,Cessu
6,4,GloboSonda,Yelmo
107,14,Tgrifell,diminuta
110,15,diminuta,Tgrifell
101,7,Yelmo,Kuruñes3.0
112,8,Kuruñes3.0,Yelmo
113,9,Yelmo,Kuruñes3.0
114,10,Kuruñes3.0,Yelmo
110,15,Gispert,Tgrifell
3,3,caatbox,DrXavier
117,4,DrXavier,caatbox
108,9,Cessu,Tgrifell
80,5,Alasgz,rideon1895
43,7,Arke,ailian
31,5,Arke,Tgrifell
121,8,ailian,Arke
123,9,Bost,ailian
122,6,Tgrifell,Arke
119,10,Tgrifell,Cessu
116,16,Tgrifell,Gispert
122,6,quatrox4,Arke
111,16,Tgrifell,diminuta
38,4,josesoyo,Gilbebo
127,17,Gispert,Tgrifell
131,18,Tgrifell,Gispert
131,18,Tgrifell,Gispert
133,19,Gispert,Tgrifell
134,20,Tgrifell,Gispert
84,5,Tgrifell,Gispert
134,20,Tgrifell,Gispert
136,6,Gispert,Tgrifell
138,7,Tgrifell,Gispert
137,21,Gispert,Tgrifell
139,8,Gispert,Tgrifell
140,22,Tgrifell,Gispert
142,23,Gispert,Tgrifell
141,9,Tgrifell,Gispert
143,24,Tgrifell,Gispert
145,25,Gispert,Tgrifell
76,4,ualter,ailian
141,9,Tgrifell,Gispert
144,10,Gispert,Tgrifell
146,26,Tgrifell,Gispert
148,10,Gispert,Tgrifell
150,27,Gispert,Tgrifell
149,11,Tgrifell,Gispert
152,28,Tgrifell,Gispert
151,11,Tgrifell,Gispert
146,26,Tgrifell,Gispert
97,2,Tgrifell,YaExisto
100,3,Tgrifell,quatrox4
157,3,YaExisto,Tgrifell
159,4,Tgrifell,YaExisto
159,4,Tgrifell,YaExisto
160,5,YaExisto,Tgrifell
161,5,YaExisto,Tgrifell
163,6,Tgrifell,YaExisto
162,6,Tgrifell,YaExisto
129,17,diminuta,Tgrifell
166,18,Tgrifell,diminuta
167,19,diminuta,Tgrifell
168,20,Tgrifell,diminuta
169,21,diminuta,Tgrifell
170,22,Tgrifell,diminuta
170,22,Tgrifell,diminuta
170,22,Tgrifell,diminuta
173,23,diminuta,Tgrifell
174,24,Tgrifell,diminuta
