0,1,iNauta,ANTONIO22
1,2,DaniTC,iNauta
1,2,enol79,iNauta
0,1,GoDie,ANTONIO22
0,1,ANTONIO22,ANTONIO22
2,3,Postmeteo,DaniTC
3,3,iNauta,enol79
4,2,Lobazo,GoDie
5,2,Devlin,ANTONIO22
6,4,bassjunkee,Postmeteo
5,2,DaniTC,ANTONIO22
7,4,enol79,iNauta
2,3,trasgho,DaniTC
9,3,ANTONIO22,Devlin
0,1,Bernard,ANTONIO22
0,1,pikero7,ANTONIO22
15,2,madstur,Bernard
0,1,sísifo_6,ANTONIO22
14,4,piratux,ANTONIO22
2,3,oxelo,DaniTC
0,1,--463341--,ANTONIO22
14,4,unmostro,ANTONIO22
18,2,Seva,sísifo_6
19,5,ElSev,piratux
0,1,tito_vilanova,ANTONIO22
13,4,Petete_torete,trasgho
13,4,Torosentado,trasgho
8,3,ANTONIO22,Lobazo
20,4,dotromas,oxelo
24,6,piratux,ElSev
19,5,ANTONIO22,piratux
8,3,GoDie,Lobazo
5,2,Petete_torete,ANTONIO22
5,2,dotromas,ANTONIO22
31,6,piratux,ANTONIO22
0,1,light_ghost,ANTONIO22
0,1,oso_69,ANTONIO22
21,2,iNauta,--463341--
0,1,McAstur,ANTONIO22
35,7,ANTONIO22,piratux
5,2,facheame,ANTONIO22
5,2,Rubns,ANTONIO22
40,8,piratux,ANTONIO22
0,1,LoboCobarde,ANTONIO22
37,2,ElSev,oso_69
22,5,Noeschachi,unmostro
37,2,Ferran,oso_69
0,1,TyrionGal,ANTONIO22
0,1,blackv,ANTONIO22
42,3,TyrionGal,Rubns
50,4,Rubns,TyrionGal
0,1,eltiofilo,ANTONIO22
45,3,KEPA_SAKOLEGI,ElSev
37,2,iNauta,oso_69
51,5,awitin,Rubns
0,1,--481240--,ANTONIO22
0,1,khanoh,ANTONIO22
56,2,JavierB,--481240--
20,4,Fuckto,oxelo
0,1,--481240--,ANTONIO22
42,3,Finielelefante,Rubns
5,2,mcfgdbbn3,ANTONIO22
31,6,mcfgdbbn3,ANTONIO22
6,4,dagavi,Postmeteo
61,4,Rubns,Finielelefante
5,2,dreierfahrer,ANTONIO22
14,4,facheame,ANTONIO22
26,5,Devlin,Petete_torete
64,5,RocK,dagavi
0,1,DexterMorgan,ANTONIO22
0,1,El_Ogro_Ñes,ANTONIO22
0,1,pip,ANTONIO22
27,5,trasgho,Torosentado
0,1,magarzon,ANTONIO22
70,2,Gaudy,DexterMorgan
0,1,opussa,ANTONIO22
33,3,g.who,Petete_torete
68,6,Petete_torete,Devlin
7,4,pikero7,iNauta
79,5,iNauta,pikero7
14,4,Lokodelbajo,ANTONIO22
2,3,Tumarelatoto,DaniTC
75,3,DexterMorgan,Gaudy
37,2,Black_Bergman,oso_69
5,2,swatieson,ANTONIO22
55,6,BodyOfCrime,awitin
0,1,Cidwel,ANTONIO22
78,7,Devlin,Petete_torete
87,2,Q_uiop,Cidwel
46,6,unmostro,Noeschachi
57,2,Q_uiop,khanoh
77,4,Petete_torete,g.who
27,5,Torosentado,Torosentado
87,2,pikero7,Cidwel
5,2,Dimoni86,ANTONIO22
88,8,Petete_torete,Devlin
0,1,--93350--,ANTONIO22
5,2,...,ANTONIO22
0,1,OkaZ,ANTONIO22
95,3,El_Ogro_Ñes,Dimoni86
5,2,josem,ANTONIO22
0,1,patitodegoma,ANTONIO22
5,2,String,ANTONIO22
0,1,Civit,ANTONIO22
0,1,--477620--,ANTONIO22
20,4,babuino,oxelo
3,3,catinthebox,enol79
42,3,ChemicalX,Rubns
85,3,jaz1,swatieson
32,4,ElAnonimo,GoDie
0,1,LuisPerez,ANTONIO22
108,4,Rubns,ChemicalX
110,5,GoDie,ElAnonimo
61,4,ElAnonimo,Finielelefante
13,4,jrpc,trasgho
112,5,El_Ogro_Ñes,Rubns
0,1,Perrico,ANTONIO22
102,2,daotdia,patitodegoma
114,5,Rubns,ElAnonimo
2,3,scarecrow,DaniTC
5,2,cyttorak,ANTONIO22
119,6,ElAnonimo,Rubns
0,1,scarecrow,ANTONIO22
122,7,Rubns,ElAnonimo
121,3,mcfgdbbn3,cyttorak
15,2,PlotSpain,Bernard
121,3,ANTONIO22,cyttorak
42,3,Nemesisreptante,Rubns
14,4,mcfgdbbn3,ANTONIO22
124,8,ElAnonimo,Rubns
130,9,Rubns,ElAnonimo
5,2,bensidheseleccion,ANTONIO22
131,10,ElAnonimo,Rubns
133,11,Rubns,ElAnonimo
127,4,cyttorak,ANTONIO22
74,2,mcfgdbbn3,magarzon
134,12,ElAnonimo,Rubns
125,4,bensidheseleccion,mcfgdbbn3
121,3,Petete_torete,cyttorak
87,2,namb,Cidwel
137,13,Rubns,ElAnonimo
138,5,mcfgdbbn3,bensidheseleccion
93,6,trasgho,Torosentado
5,2,parpadeo1,ANTONIO22
47,3,musg0,Ferran
141,14,ElAnonimo,Rubns
25,2,canteira,tito_vilanova
69,6,Bernard,RocK
15,2,Frederic_Bourdin,Bernard
0,1,Spartan67,ANTONIO22
50,4,HANNIBAL_SMITH,TyrionGal
1,2,maria1988,iNauta
43,9,Kereck,piratux
153,10,piratux,Kereck
109,4,Kereck,jaz1
0,1,careca,ANTONIO22
154,11,Kereck,piratux
5,2,IanCutris,ANTONIO22
13,4,Rafa_Lopez_1,trasgho
73,6,Rafa_Lopez_1,trasgho
115,5,Rafa_Lopez_1,jrpc
120,4,Rafa_Lopez_1,scarecrow
9,3,Rafa_Lopez_1,Devlin
140,3,LaInsistencia,namb
97,2,LaInsistencia,--93350--
138,5,LaInsistencia,bensidheseleccion
160,7,trasgho,Rafa_Lopez_1
159,5,trasgho,Rafa_Lopez_1
148,7,RocK,Bernard
5,2,Felpas,ANTONIO22
163,4,Devlin,Rafa_Lopez_1
157,12,piratux,Kereck
168,6,Rafa_Lopez_1,trasgho
173,7,trasgho,Rafa_Lopez_1
14,4,Rojopiligroso,ANTONIO22
109,4,jaz1,jaz1
5,2,silvano,ANTONIO22
